"","Group","Individual","DOB","Sex.x","TestDate","binary","AgeAtTesting","AgeClasstest","context","Task","Total","Correct","Number experiment","Time start","Time end","Stop for external facotrs","...7","interrupted","duration","duration.z","GroupSize","Groupsize.z","month","season"
"9635","KB","Yazoo",2018-11-14,"M",2020-12-30,1,2.12876712328767,"Juvenile","Wild","2",2,0,81,1899-12-31 05:15:19,1899-12-31 05:33:47,"No",NA,"No",18.4666666666667,-1.00096453257786,15,-0.987939104906902,12,"summer"
"9636","KB","Yellowstone",2018-12-04,"F",2020-12-30,1,2.07397260273973,"Juvenile","Wild","2",3,1,81,1899-12-31 05:15:19,1899-12-31 05:33:47,"No",NA,"No",18.4666666666667,-1.00096453257786,15,-0.987939104906902,12,"summer"
"9637","KB","Yukon",2016-11-09,"F",2020-12-30,0,4.14246575342466,"Juvenile","Wild",NA,0,NA,81,1899-12-31 05:15:19,1899-12-31 05:33:47,"No",NA,"No",18.4666666666667,-1.00096453257786,15,-0.987939104906902,12,"summer"
"9638","KB","Nugget",2018-10-26,"M",2020-12-30,0,NA,"Adult","Wild",NA,0,NA,81,1899-12-31 05:15:19,1899-12-31 05:33:47,"No",NA,"No",18.4666666666667,-1.00096453257786,15,-0.987939104906902,12,"summer"
"9639","KB","Aaragon",2016-11-16,"F",2020-02-27,1,3.28219178082192,"Juvenile","Wild","2",42,6,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9640","KB","Aaragon",2016-11-16,"F",2020-02-27,1,3.28219178082192,"Juvenile","Wild","2",42,6,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9641","KB","Aare",NA,"F",2020-02-27,0,NA,"Adult","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9642","KB","Aare",NA,"F",2020-02-27,0,NA,"Adult","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9643","KB","Aarhus",2017-10-09,"M",2020-02-27,1,2.38630136986301,"Juvenile","Wild","2",2,0,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9644","KB","Aarhus",2017-10-09,"M",2020-02-27,1,2.38630136986301,"Juvenile","Wild","2",2,0,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9645","KB","Athabasca",NA,"M",2020-02-27,0,1.33972602739726,"Juvenile","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9646","KB","Athabasca",NA,"M",2020-02-27,0,1.33972602739726,"Juvenile","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9647","KB","Liffey",NA,"M",2020-02-27,0,NA,"Adult","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9648","KB","Liffey",NA,"M",2020-02-27,0,NA,"Adult","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9649","KB","Mara",NA,"F",2020-02-27,0,NA,"Adult","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9650","KB","Mara",NA,"F",2020-02-27,0,NA,"Adult","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9651","KB","Mass",NA,"M",2020-02-27,0,1.29315068493151,"Juvenile","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9652","KB","Mass",NA,"M",2020-02-27,0,1.29315068493151,"Juvenile","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9653","KB","Mokcha",2017-10-13,"F",2020-02-27,0,2.37534246575342,"Juvenile","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9654","KB","Mokcha",2017-10-13,"F",2020-02-27,0,2.37534246575342,"Juvenile","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9655","KB","Nessie",NA,"F",2020-02-27,1,NA,"Adult","Wild","2",1,1,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9656","KB","Nessie",NA,"F",2020-02-27,1,NA,"Adult","Wild","2",1,1,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9657","KB","Yalu",NA,"F",2020-02-27,1,NA,"Adult","Wild","1",12,12,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9658","KB","Yalu",NA,"F",2020-02-27,1,NA,"Adult","Wild","1",12,12,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9659","KB","Yamuna",2016-11-23,"F",2020-02-27,1,3.26301369863014,"Juvenile","Wild","1",6,4,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9660","KB","Yamuna",2016-11-23,"F",2020-02-27,1,3.26301369863014,"Juvenile","Wild","1",6,4,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9661","KB","Yara",NA,"F",2020-02-27,1,2.2958904109589,"Juvenile","Wild","1",3,3,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9662","KB","Yara",NA,"F",2020-02-27,1,2.2958904109589,"Juvenile","Wild","1",3,3,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9663","KB","Yazoo",2018-11-14,"M",2020-02-27,1,1.28767123287671,"Juvenile","Wild","1",6,6,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9664","KB","Yazoo",2018-11-14,"M",2020-02-27,1,1.28767123287671,"Juvenile","Wild","1",6,6,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9665","KB","Yazoo",2018-11-14,"M",2020-02-27,1,1.28767123287671,"Juvenile","Wild","2",16,2,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9666","KB","Yazoo",2018-11-14,"M",2020-02-27,1,1.28767123287671,"Juvenile","Wild","2",16,2,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9667","KB","Yellowstone",2018-12-04,"F",2020-02-27,0,1.23287671232877,"Juvenile","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9668","KB","Yellowstone",2018-12-04,"F",2020-02-27,0,1.23287671232877,"Juvenile","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9669","KB","Yukon",2016-11-09,"F",2020-02-27,0,3.3013698630137,"Juvenile","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9670","KB","Yukon",2016-11-09,"F",2020-02-27,0,3.3013698630137,"Juvenile","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9671","KB","Nugget",2018-10-26,"M",2020-02-27,0,NA,"Adult","Wild",NA,0,NA,73,1899-12-31 06:28:16,1899-12-31 07:15:08,"No",NA,"No",46.8666666666667,-0.0582461146977485,16,-0.930974064916926,2,"summer"
"9672","KB","Nugget",2018-10-26,"M",2020-02-27,0,NA,"Adult","Wild",NA,0,NA,NA,1899-12-31 06:28:10,1899-12-31 07:15:08,"No",NA,"No",46.9666666666667,-0.0549266836488749,16,-0.930974064916926,2,"summer"
"9673","KB","Aaragon",2016-11-16,"F",2021-01-07,0,4.14520547945205,"Juvenile","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9674","KB","Aare",NA,"F",2021-01-07,0,NA,"Adult","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9675","KB","Aarhus",2017-10-09,"M",2021-01-07,1,3.24931506849315,"Juvenile","Wild","2",7,0,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9676","KB","Athabasca",NA,"M",2021-01-07,1,2.2027397260274,"Juvenile","Wild","2",5,1,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9677","KB","Liffey",NA,"M",2021-01-07,0,NA,"Adult","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9678","KB","Mara",NA,"F",2021-01-07,0,NA,"Adult","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9679","KB","Mass",NA,"M",2021-01-07,0,2.15616438356164,"Juvenile","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9680","KB","Mokcha",2017-10-13,"F",2021-01-07,0,3.23835616438356,"Juvenile","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9681","KB","Yalu",NA,"F",2021-01-07,0,NA,"Adult","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9682","KB","Yamuna",2016-11-23,"F",2021-01-07,0,4.12602739726027,"Juvenile","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9683","KB","Yara",NA,"F",2021-01-07,0,3.15890410958904,"Juvenile","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9684","KB","Yazoo",2018-11-14,"M",2021-01-07,1,2.15068493150685,"Juvenile","Wild","2",5,0,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9685","KB","Yellowstone",2018-12-04,"F",2021-01-07,1,2.0958904109589,"Juvenile","Wild","2",8,2,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9686","KB","Yukon",2016-11-09,"F",2021-01-07,1,4.16438356164384,"Juvenile","Wild","2",6,0,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9687","KB","Nugget",2018-10-26,"M",2021-01-07,0,NA,"Adult","Wild",NA,0,NA,82,1899-12-31 06:04:16,1899-12-31 06:30:12,"No",NA,"No",25.9333333333333,-0.753113680928626,15,-0.987939104906902,1,"summer"
"9688","KB","Aaalva",NA,"M",2021-01-09,0,0.254794520547945,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9689","KB","Aaragon",2016-11-16,"F",2021-01-09,1,4.15068493150685,"Juvenile","Wild","2",10,1,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9690","KB","Aare",NA,"F",2021-01-09,0,NA,"Adult","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9691","KB","Aarhus",2017-10-09,"M",2021-01-09,1,3.25479452054795,"Juvenile","Wild","2",9,3,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9692","KB","Athabasca",NA,"M",2021-01-09,0,2.20821917808219,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9693","KB","Liffey",NA,"M",2021-01-09,1,NA,"Adult","Wild","2",2,1,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9694","KB","Mara",NA,"F",2021-01-09,0,NA,"Adult","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9695","KB","Mass",NA,"M",2021-01-09,0,2.16164383561644,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9696","KB","Mokcha",2017-10-13,"F",2021-01-09,0,3.24383561643836,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9697","KB","Yalu",NA,"F",2021-01-09,0,NA,"Adult","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9698","KB","Yamuna",2016-11-23,"F",2021-01-09,0,4.13150684931507,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9699","KB","Yara",NA,"F",2021-01-09,0,3.16438356164384,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9700","KB","Yazoo",2018-11-14,"M",2021-01-09,0,2.15616438356164,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9701","KB","Yellowstone",2018-12-04,"F",2021-01-09,0,2.1013698630137,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9702","KB","Yukon",2016-11-09,"F",2021-01-09,0,4.16986301369863,"Juvenile","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9703","KB","Nugget",2018-10-26,"M",2021-01-09,0,NA,"Adult","Wild",NA,0,NA,83,1899-12-31 05:24:49,1899-12-31 06:18:31,"No",NA,"No",53.7,0.168581673641949,16,-0.930974064916926,1,"summer"
"9704","KB","Aaalva",NA,"M",2021-01-12,0,0.263013698630137,"Juvenile","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9705","KB","Aaragon",2016-11-16,"F",2021-01-12,1,4.15890410958904,"Juvenile","Wild","2",10,4,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9706","KB","Aare",NA,"F",2021-01-12,0,NA,"Adult","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9707","KB","Aarhus",2017-10-09,"M",2021-01-12,1,3.26301369863014,"Juvenile","Wild","2",1,0,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9708","KB","Aarhus",2017-10-09,"M",2021-01-12,1,3.26301369863014,"Juvenile","Wild","2",9,2,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9709","KB","Athabasca",NA,"M",2021-01-12,0,2.21643835616438,"Juvenile","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9710","KB","Liffey",NA,"M",2021-01-12,0,NA,"Adult","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9711","KB","Mara",NA,"F",2021-01-12,0,NA,"Adult","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9712","KB","Mass",NA,"M",2021-01-12,0,2.16986301369863,"Juvenile","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9713","KB","Mokcha",2017-10-13,"F",2021-01-12,0,3.25205479452055,"Juvenile","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9714","KB","Yalu",NA,"F",2021-01-12,0,NA,"Adult","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9715","KB","Yamuna",2016-11-23,"F",2021-01-12,0,4.13972602739726,"Juvenile","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9716","KB","Yara",NA,"F",2021-01-12,1,3.17260273972603,"Juvenile","Wild","2",10,5,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9717","KB","Yazoo",2018-11-14,"M",2021-01-12,0,2.16438356164384,"Juvenile","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9718","KB","Yellowstone",2018-12-04,"F",2021-01-12,0,2.10958904109589,"Juvenile","Wild",NA,0,NA,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9719","KB","Yukon",2016-11-09,"F",2021-01-12,1,4.17808219178082,"Juvenile","Wild","2",10,0,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9720","KB","Yukon",2016-11-09,"F",2021-01-12,1,4.17808219178082,"Juvenile","Wild","2",10,3,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9721","KB","Nugget",2018-10-26,"M",2021-01-12,1,NA,"Adult","Wild","2",1,0,84,1899-12-31 05:40:55,1899-12-31 06:21:24,"No",NA,"No",40.4833333333333,-0.270136463317514,16,-0.930974064916926,1,"summer"
"9722","KB","Aaalva",NA,"M",2021-01-19,0,0.282191780821918,"Juvenile","Wild",NA,0,NA,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9723","KB","Aaragon",2016-11-16,"F",2021-01-19,1,4.17808219178082,"Juvenile","Wild","2",10,3,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9724","KB","Aare",NA,"F",2021-01-19,0,NA,"Adult","Wild",NA,0,NA,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9725","KB","Aarhus",2017-10-09,"M",2021-01-19,1,3.28219178082192,"Juvenile","Wild","2",6,0,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9726","KB","Athabasca",NA,"M",2021-01-19,1,2.23561643835616,"Juvenile","Wild","2",1,0,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9727","KB","Liffey",NA,"M",2021-01-19,1,NA,"Adult","Wild","2",1,0,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9728","KB","Mara",NA,"F",2021-01-19,0,NA,"Adult","Wild",NA,0,NA,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9729","KB","Mass",NA,"M",2021-01-19,0,2.18904109589041,"Juvenile","Wild",NA,0,NA,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9730","KB","Mokcha",2017-10-13,"F",2021-01-19,0,3.27123287671233,"Juvenile","Wild",NA,0,NA,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9731","KB","Yamuna",2016-11-23,"F",2021-01-19,0,4.15890410958904,"Juvenile","Wild",NA,0,NA,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9732","KB","Yara",NA,"F",2021-01-19,1,3.19178082191781,"Juvenile","Wild","2",4,1,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9733","KB","Yazoo",2018-11-14,"M",2021-01-19,1,2.18356164383562,"Juvenile","Wild","2",2,0,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9734","KB","Yellowstone",2018-12-04,"F",2021-01-19,1,2.12876712328767,"Juvenile","Wild","2",5,0,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9735","KB","Yukon",2016-11-09,"F",2021-01-19,0,4.1972602739726,"Juvenile","Wild",NA,0,NA,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9736","KB","Nugget",2018-10-26,"M",2021-01-19,0,NA,"Adult","Wild",NA,0,NA,86,1899-12-31 05:43:40,1899-12-31 06:37:49,"No",NA,"No",54.15,0.18351911336188,15,-0.987939104906902,1,"summer"
"9737","KB","Aaalva",NA,"M",2021-01-22,0,0.29041095890411,"Juvenile","Wild",NA,0,NA,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
"9738","KB","Aaragon",2016-11-16,"F",2021-01-22,1,4.18630136986301,"Juvenile","Wild","2",5,2,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
"9739","KB","Aare",NA,"F",2021-01-22,0,NA,"Adult","Wild",NA,0,NA,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
"9740","KB","Aarhus",2017-10-09,"M",2021-01-22,1,3.29041095890411,"Juvenile","Wild","2",10,5,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
"9741","KB","Athabasca",NA,"M",2021-01-22,0,2.24383561643836,"Juvenile","Wild",NA,0,NA,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
"9742","KB","Liffey",NA,"M",2021-01-22,0,NA,"Adult","Wild",NA,0,NA,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
"9743","KB","Mara",NA,"F",2021-01-22,0,NA,"Adult","Wild",NA,0,NA,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
"9744","KB","Mass",NA,"M",2021-01-22,0,2.1972602739726,"Juvenile","Wild",NA,0,NA,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
"9745","KB","Mokcha",2017-10-13,"F",2021-01-22,0,3.27945205479452,"Juvenile","Wild",NA,0,NA,87,1899-12-31 05:20:54,1899-12-31 06:08:26,"No",NA,"No",47.5333333333333,-0.0361165743719245,15,-0.987939104906902,1,"summer"
